,Date,Arrondissement,Valeur
294,2019-07-01,Ounet,30.781857762426792
295,2019-08-01,Ounet,29.532951384361983
296,2019-09-01,Ounet,30.743790244347313
297,2019-10-01,Ounet,33.860348750324576
298,2019-11-01,Ounet,36.27878856661294
299,2019-12-01,Ounet,34.20241093695365
300,2020-01-01,Ounet,34.41020063294344
301,2020-02-01,Ounet,36.64235509910132
302,2020-03-01,Ounet,38.872132036078945
303,2020-04-01,Ounet,38.79733008792924
304,2020-05-01,Ounet,35.88097689541276
305,2020-06-01,Ounet,33.15530718291974
306,2020-07-01,Ounet,30.586834596656587
307,2020-08-01,Ounet,29.70664094696665
308,2020-09-01,Ounet,30.77004721550851
309,2020-10-01,Ounet,33.850574340580756
310,2020-11-01,Ounet,35.8245505900048
311,2020-12-01,Ounet,34.95776852066329
312,2021-01-01,Ounet,34.053323300262946
313,2021-02-01,Ounet,36.95374731518383
314,2021-03-01,Ounet,39.00539225158424
315,2021-04-01,Ounet,38.69892415045926
316,2021-05-01,Ounet,35.95273298229369
317,2021-06-01,Ounet,33.11924677119129
318,2021-07-01,Ounet,30.646230089142804
319,2021-08-01,Ounet,29.64305192578772
320,2021-09-01,Ounet,30.754119696516135
321,2021-10-01,Ounet,33.84732475362633
322,2021-11-01,Ounet,35.974413369784315
323,2021-12-01,Ounet,34.70078334152429
324,2022-01-01,Ounet,34.163948195938694
325,2022-02-01,Ounet,36.84357981003506
326,2022-03-01,Ounet,39.13760781978049
327,2022-04-01,Ounet,38.598810720725496
328,2022-05-01,Ounet,36.024768010025305
329,2022-06-01,Ounet,33.083149723602254
330,2022-07-01,Ounet,30.705720475819387
331,2022-08-01,Ounet,29.579612102700203
332,2022-09-01,Ounet,30.739844254324584
333,2022-10-01,Ounet,33.845082543980155
334,2022-11-01,Ounet,36.12034014559166
335,2022-12-01,Ounet,34.4433912324778
336,2019-01-01,Sompérékou,34.29397570073248
337,2019-02-01,Sompérékou,36.750822111358474
338,2019-03-01,Sompérékou,39.285223846638004
339,2019-04-01,Sompérékou,38.51364104116311
340,2019-05-01,Sompérékou,36.11364071054699
341,2019-06-01,Sompérékou,33.06363467153967
342,2019-07-01,Sompérékou,30.781857762426792
343,2019-08-01,Sompérékou,29.532951384361983
344,2019-09-01,Sompérékou,30.743790244347313
345,2019-10-01,Sompérékou,33.860348750324576
346,2019-11-01,Sompérékou,36.27878856661294
347,2019-12-01,Sompérékou,34.20241093695365
348,2020-01-01,Sompérékou,34.41020063294344
349,2020-02-01,Sompérékou,36.64235509910132
350,2020-03-01,Sompérékou,38.872132036078945
351,2020-04-01,Sompérékou,38.79733008792924
352,2020-05-01,Sompérékou,35.88097689541276
353,2020-06-01,Sompérékou,33.15530718291974
354,2020-07-01,Sompérékou,30.586834596656587
355,2020-08-01,Sompérékou,29.70664094696665
356,2020-09-01,Sompérékou,30.77004721550851
357,2020-10-01,Sompérékou,33.850574340580756
358,2020-11-01,Sompérékou,35.8245505900048
359,2020-12-01,Sompérékou,34.95776852066329
360,2021-01-01,Sompérékou,34.053323300262946
361,2021-02-01,Sompérékou,36.95374731518383
362,2021-03-01,Sompérékou,39.00539225158424
363,2021-04-01,Sompérékou,38.69892415045926
364,2021-05-01,Sompérékou,35.95273298229369
365,2021-06-01,Sompérékou,33.11924677119129
366,2021-07-01,Sompérékou,30.646230089142804
