Avamè,Bénin,"Avamè,Bénin",6.5054358,2.2095438,8.18470,77.62145,147.45940,59.57251,49.71177,158.26537,364.12317,161.93294,177.24521,52.99314,31.93088,13.44790,27.56089,63.60629,129.65253,154.07529,59.97148,232.53203,341.46283,212.97203,103.80720,85.85361,27.45105,4.20310,26.46250,68.06302,174.34499,158.66399,82.48681,212.43884,301.29077,229.23755,95.10569,69.89235,19.12515,0.79404,0.87965,62.98272,135.35985,165.87987,43.06862,84.92675,225.60638,250.76448,78.74909,73.01154,11.11893,19.38452,7.08486,48.29751,111.84204,86.20973,51.23448,116.48747,249.45712,179.15837,73.05087,148.77135,36.73177,1.08079,3.07134,49.77869,203.05209,203.97475,53.60071,131.42737,206.89235,230.56543,114.87045,24.98795,22.72988,24.46756,9.43289,80.01162,189.65240,165.55243,76.25034,99.11446,297.82791,112.96954,172.45058,38.06591,30.29595,32.58838,1.89768,39.09996,199.94641,60.55810,61.87317,139.93805,396.15085,124.17445,136.86272,73.61224,6.48576,30.05709,3.62395,13.99957,56.61930,134.66820,24.99058,60.42605,243.18875,181.00333,149.62445,38.17397,4.29722,10.15901,4.54957,14.80441,108.86826,141.47690,64.55451,116.97630,225.20454,124.40449,105.34480,78.99541,4.27299,3.40821
Avédjin,Bénin,"Avédjin,Bénin",6.4655518,2.2820979,8.06071,81.00914,150.49716,59.33947,49.37675,162.05272,375.63068,166.37743,177.92398,53.00608,32.14059,14.97482,27.54237,67.74475,131.63182,154.23134,59.94456,239.92693,351.10760,217.70186,104.66427,85.82159,27.76987,4.55154,26.34179,72.27243,176.94604,158.83189,82.53698,219.26843,310.25912,235.46176,95.16527,70.03732,19.12107,0.78888,0.80729,66.69826,137.34320,166.20525,42.99553,87.17381,232.52538,258.23062,79.36626,73.30487,10.88495,21.45257,7.08361,51.37609,113.40340,86.24941,51.16040,119.60767,256.55548,183.74889,73.32820,149.07489,36.92673,1.12804,3.03626,52.56216,207.53236,204.15144,53.63655,134.70914,212.97847,237.22839,115.41011,24.99088,22.95664,27.11449,9.55692,84.53518,192.48518,165.72318,75.86997,102.24259,306.47845,115.62148,174.10406,38.21463,30.40825,36.05454,1.83157,41.58111,203.31482,60.05962,61.77768,144.80170,409.84418,127.46320,137.97989,73.59509,6.52968,33.70457,3.55283,14.89133,57.69786,134.84998,24.79915,61.74674,250.25656,185.76888,151.31792,38.45942,4.29968,10.89514,4.55470,15.70052,110.52440,141.75520,64.54403,119.94315,233.88393,127.39484,105.96240,78.41645,4.28254,3.64687
Avlamè,Bénin,"Avlamè,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Avlékété,Bénin,"Avlékété,Bénin",6.3491978,2.2021494,9.65259,68.38003,129.99039,53.10798,44.53334,166.25873,401.60553,168.37708,177.74118,49.78167,30.61695,14.95441,29.26877,66.16169,118.12432,142.49069,54.16191,245.21034,366.44934,216.66307,112.02791,81.43491,26.53390,4.45758,28.46409,66.25694,157.77711,148.11913,76.24962,226.07454,326.14941,235.53371,95.64765,67.45315,17.62839,0.66234,0.71520,58.87068,123.98248,153.16245,37.95926,87.58531,246.40227,265.86105,78.12110,69.22475,9.48883,20.82208,8.51792,49.23634,104.71118,79.13343,45.81289,118.95018,274.32648,185.97356,72.44228,142.37822,34.34195,0.95486,3.16145,47.01463,189.99121,189.28275,47.73100,132.89919,224.81903,239.65190,112.12695,23.39151,21.90566,26.84577,11.06235,75.10311,172.26154,152.47527,66.70882,102.98593,327.49823,116.76398,175.85294,36.87029,28.05359,35.46289,1.95049,38.73399,181.35854,54.24203,54.91782,148.09662,445.49252,132.80873,141.67551,68.93839,7.28915,34.63904,3.73513,13.80564,52.52993,125.78085,21.51604,62.02312,264.49765,187.37674,155.31520,37.31842,3.84152,10.74640,5.05192,14.08622,98.80853,130.80450,57.80460,120.31921,248.77573,129.44608,105.75394,75.83239,3.99079,3.54572
Avloh,Bénin,"Avloh,Bénin",6.294939,1.8943557,13.28079,57.08211,104.65267,45.86478,39.11541,139.96008,341.70596,153.59839,162.34677,46.52084,29.70405,11.18083,32.89086,63.41105,102.62721,127.46536,47.01146,197.79662,305.34656,197.85324,110.71365,76.59254,25.57080,3.54139,33.47003,59.77123,135.52847,134.58229,67.38114,184.87755,273.05676,211.92522,91.90325,63.95127,16.68704,0.66190,0.97552,50.82615,108.79653,135.70210,32.20952,70.63044,207.78421,246.26096,69.93855,63.75798,9.09360,14.92194,11.37508,46.79660,95.30322,70.89282,39.03227,93.33318,236.42821,171.36053,66.47440,133.89294,32.51793,0.91902,3.72959,41.53460,165.57753,169.85516,40.61201,105.67862,190.31769,216.28505,99.66682,21.63245,21.19295,19.54526,13.28454,66.16621,149.12723,136.18376,56.33746,82.21756,282.09387,110.00652,161.92621,34.78624,26.23167,25.68227,2.55955,35.17215,155.23505,48.72150,46.46145,118.85063,382.98047,126.81973,134.33003,64.03287,8.42682,24.86489,4.55801,12.55167,46.01341,113.89941,18.22254,50.23652,224.75671,171.11899,144.35352,35.45745,3.59865,8.64968,6.04465,12.65716,85.28441,116.55244,49.42831,95.94595,203.64571,120.98638,96.55689,73.52835,3.81070,2.87682
Avogbana,Bénin,"Avogbana,Bénin",7.2235983,2.0714865,7.54793,54.17580,134.02586,87.11317,100.06834,173.90256,213.52531,131.50488,171.81226,50.19516,26.76790,5.04208,28.45736,26.85696,108.95145,186.02534,120.67223,244.91980,220.50630,175.64517,91.17539,72.77206,22.80017,1.68211,19.52113,35.16060,140.31813,195.22876,152.71001,208.00067,181.30211,198.29321,103.11733,58.09006,18.82420,0.62736,1.22665,34.25496,116.84849,197.92148,92.89127,89.94547,133.55974,197.85541,79.92855,62.04334,13.80662,8.15843,5.04161,20.61052,94.11010,108.94786,94.93324,136.03902,153.95108,135.15704,77.31029,127.91209,32.20567,0.75412,3.07754,27.54279,156.37804,226.70070,106.51167,158.15210,131.41118,181.63812,122.75442,23.25985,17.46804,11.43460,6.55493,44.53676,155.70410,211.12469,149.34367,116.50125,185.44315,103.19701,164.09552,33.16900,26.39435,14.03158,1.82080,18.04612,162.19107,86.26136,131.47714,151.07475,222.92049,103.35337,123.87999,75.87562,3.85616,10.58470,2.95078,7.12336,45.35456,171.56482,61.38890,70.89570,154.38095,148.56053,130.87633,30.73590,4.05805,5.96596,3.63778,6.83865,96.73257,170.50359,122.11725,140.66916,134.98625,104.39989,105.44523,77.10040,3.50085,2.05670
Avrankou,Bénin,"Avrankou,Bénin",6.5607071,2.6487087,5.62617,84.56322,190.66745,71.34038,49.03293,165.59875,380.76462,177.88220,165.55777,55.78592,33.17656,21.86602,28.57127,55.25774,148.97308,178.01212,62.53266,254.07104,371.30014,236.84648,87.29707,84.76578,29.64592,5.87343,24.79724,70.32968,199.95348,180.31154,80.41862,226.76875,323.83841,259.35162,93.96320,67.31035,20.82108,1.01718,0.79208,69.63074,153.02631,191.74052,47.05106,93.87834,238.68001,268.21722,81.68687,75.53309,12.20332,31.52268,5.22802,44.42489,120.81998,102.25521,52.37891,130.47568,257.58173,193.17326,74.09987,148.12849,40.09262,2.26326,3.16908,51.82732,231.95407,229.97090,57.90907,152.82805,222.67281,252.53229,120.37051,26.12815,24.10464,38.49870,8.34501,86.42138,218.24626,194.56377,79.67678,114.60411,310.86865,127.22150,169.69327,37.70538,32.93738,50.98515,1.50302,38.40586,233.38116,70.26620,65.54417,156.46561,402.52649,128.30527,129.10280,77.88450,4.10756,44.26283,3.33142,14.09434,64.54330,153.58437,27.81462,63.44510,260.52148,199.17921,141.96262,38.35101,5.10208,13.51847,4.18189,16.22734,127.13768,163.71577,67.79745,127.58765,247.85693,134.62093,103.81259,69.09675,4.49554,4.64606
Awonou,Bénin,"Awonou,Bénin",6.6957,2.4812,5.54894,75.53508,156.08502,67.17429,53.46439,156.27884,337.17545,159.67203,168.47415,53.29148,31.06880,15.67789,24.69650,48.05735,125.96922,166.32721,66.28668,233.49400,329.36795,215.24797,89.29424,82.50433,27.32082,4.76560,22.07423,59.71056,170.11359,167.79797,86.04421,208.71782,286.98703,231.83833,94.56443,65.40904,19.97008,1.01405,0.87041,58.94657,130.11343,178.16637,49.49047,87.66273,211.48102,240.00447,80.48405,71.71455,12.32989,23.33222,4.75158,38.08867,103.41313,94.42340,56.26926,121.64330,229.86333,175.32861,73.96234,142.79320,37.52107,1.75070,2.79097,44.96074,191.70744,215.76300,60.72127,141.06580,196.89961,227.00328,119.75860,25.04402,22.34554,28.79305,7.02929,74.12701,185.30736,179.87892,86.32655,103.39351,276.47293,113.82546,168.20763,36.11978,31.22979,38.47184,1.52070,32.73133,196.01331,67.18108,69.86507,141.73036,355.17505,116.19484,128.99724,74.45355,4.23674,32.66850,3.09903,11.99214,53.93397,142.89615,29.71753,60.39476,230.42097,179.55653,141.01535,36.09209,4.79030,11.39375,3.66794,13.56577,107.19728,151.95045,71.92632,120.35556,213.94022,122.11861,104.14272,70.59505,4.31182,3.91742
Aya-hohoué,Bénin,"Aya-Hohoué,Bénin",6.9719132,1.8209718,9.24488,61.10921,125.37810,74.40463,78.04034,145.91086,214.55858,141.50656,177.99564,58.23707,35.97266,7.24584,28.08569,41.01773,112.79551,174.68219,91.18158,198.94681,211.01363,188.65645,108.82397,88.42123,29.47407,2.45401,22.58778,45.60836,145.29437,184.22629,121.50732,176.33989,178.01692,203.73941,108.29728,71.92619,23.14690,0.77823,1.14098,41.99568,120.76639,184.06058,66.63240,73.21986,132.51346,216.40764,79.94173,73.26949,15.97467,10.83466,6.56996,30.91810,102.42238,100.66648,72.38216,104.66069,155.52780,149.59006,78.83591,154.59038,41.08935,0.93806,3.02123,34.22847,168.07799,219.59178,78.27669,120.45633,127.85503,192.70691,119.38104,27.03188,23.45606,14.64963,7.95707,54.85015,161.60939,194.44048,109.69705,89.87161,185.08495,108.94923,171.27829,40.72041,32.94225,18.33454,1.97241,25.33900,167.60904,77.04582,94.48896,118.72906,227.69205,115.15047,137.21553,85.48907,7.55222,14.51211,3.30087,9.09362,48.16894,159.74850,42.76427,56.21647,151.04742,157.94130,144.28029,38.54311,4.74327,7.90313,3.92210,9.28002,98.53973,157.88637,93.06461,107.09840,129.98097,113.05314,108.75221,93.57694,4.50292,2.59963
Ayomi,Bénin,"Ayomi,Bénin",6.777529,1.7201365,12.13059,51.57648,113.00726,61.69131,54.64403,128.38541,216.57111,155.09146,166.03575,54.40950,32.97800,6.37681,33.01838,43.05722,107.89368,154.86259,63.67871,174.14748,205.19000,206.23195,108.95392,84.97044,27.14579,2.18522,29.66735,44.18348,139.52477,164.55948,87.48801,158.65318,177.29834,218.19691,101.34843,69.42117,20.06642,0.62710,1.31380,39.51848,114.45284,163.97691,45.06036,63.64376,132.93005,241.20474,73.84349,70.35922,13.00757,9.32379,9.10255,32.18758,99.76336,88.90618,51.04358,86.78315,155.27850,167.72246,72.08906,148.65096,36.44773,0.76109,3.78330,31.85183,166.13223,200.95654,54.14806,100.68449,125.42165,209.74670,107.98612,25.42225,22.18716,11.91426,10.85073,51.31710,155.37636,170.10260,75.39431,76.18555,184.82773,116.55228,161.91681,39.40886,29.21391,15.46459,2.49472,25.39204,160.68433,65.36929,63.83447,102.86847,233.43304,127.52016,134.33600,77.29624,8.10770,12.87971,4.29176,8.87829,46.84013,140.94991,27.68664,47.86469,148.91992,172.52449,141.42694,37.89785,4.07349,6.50326,5.07463,9.30356,92.42524,139.94525,65.36315,89.78188,128.08302,124.00869,101.38889,87.64671,4.10454,2.09196
Ayou,Bénin,"Ayou,Bénin",6.72356,2.1196616,7.18742,73.22232,146.20822,62.61238,56.28402,136.95799,283.51257,145.48993,171.71030,56.15225,34.33746,12.29009,24.31102,52.57384,128.53519,156.48495,66.66328,195.32495,272.27405,195.77023,97.85564,89.49201,28.96966,4.13505,22.88184,58.94583,172.03989,161.33907,90.02349,177.11378,237.49738,207.46999,95.57998,71.79161,21.35500,1.04379,1.01012,55.91664,134.15535,167.87592,48.61255,72.89444,176.58932,222.07849,76.84701,75.43439,13.58898,18.21814,5.79380,40.53352,110.70416,88.71281,56.49823,100.35869,197.20984,160.55257,72.37061,154.15202,39.93703,1.32570,2.80348,44.07150,195.64337,205.72810,59.45841,115.22149,163.96274,204.30551,113.67391,26.42083,24.00602,22.62334,7.54067,71.30840,187.78300,169.67419,85.47630,84.82902,235.26060,104.37891,164.82997,39.34663,32.95801,30.18467,1.80412,33.33030,196.95187,64.42904,69.11871,116.41674,302.50494,111.40779,130.98862,78.52485,6.44917,25.72943,3.31848,11.90557,55.17036,137.09991,29.17167,52.81388,193.00046,163.10991,141.10945,38.72942,4.79935,10.59697,3.82041,13.01431,108.71183,143.08583,71.36680,101.00424,172.16423,113.23387,102.61221,84.07458,4.63197,3.56257
Azohouè-aliho,Bénin,"Azohouè-Aliho,Bénin",6.5629364,2.1217964,8.86832,76.89465,140.37808,58.58525,49.79202,150.80658,335.22299,158.18811,177.05528,53.81720,32.92941,12.24655,27.79043,63.95964,126.27596,151.48544,59.56104,217.14304,314.21078,208.89821,106.59571,86.79661,28.08803,3.94642,26.66279,67.51390,168.60883,157.05800,82.10607,198.71065,276.55157,223.38255,97.77929,70.69133,19.75446,0.84929,0.96792,61.90944,132.28067,162.45811,42.58133,79.46328,207.21043,245.47414,78.45676,73.24954,11.77367,17.59336,7.42777,48.42955,110.79020,85.14175,50.30957,108.41035,231.74707,174.80653,73.62534,150.50139,37.58339,1.11717,3.13431,49.20206,196.99400,200.11324,52.70973,123.20844,191.06953,223.09366,114.50912,25.27558,23.24563,22.23434,9.50917,79.14758,184.24686,163.30652,74.79150,92.80343,276.52673,112.31277,172.36247,38.68509,30.83193,29.51919,2.00810,38.78717,193.29109,60.37096,60.96974,130.10513,364.29019,123.40460,138.31123,74.90088,7.10201,26.66935,3.72157,13.84070,55.10045,133.37636,24.95218,57.04531,224.96332,176.80061,149.77361,38.58185,4.37506,9.89685,4.58520,14.64886,106.22430,138.67741,63.55008,109.56370,204.38855,122.83648,105.62057,81.56548,4.36624,3.30493
Azohouè-cada,Bénin,"Azohouè-Cada,Bénin",6.5845906,2.0922323,8.72453,76.07411,143.50677,59.57949,51.62603,147.30426,320.45026,155.74771,176.09462,54.56723,32.81741,12.25743,27.85562,61.01054,128.34404,152.73642,61.60197,211.60251,302.20758,206.65710,104.59001,87.74507,27.91695,3.99358,26.59762,65.33965,171.47385,158.13501,84.48784,193.20827,265.38199,220.48071,97.44325,71.19666,19.86601,0.89792,1.01732,60.42279,134.32411,163.81342,44.26023,77.81083,198.45787,240.69209,78.22718,74.02805,12.04386,17.74955,7.24211,46.39383,112.08762,86.03043,52.07719,106.39712,221.87619,172.04996,73.47603,151.89638,37.63211,1.16930,3.15943,47.92049,199.00151,201.52455,54.62270,121.22879,183.31740,219.41476,114.56543,25.63969,23.11132,22.33159,9.30707,77.19864,187.32431,164.89359,77.76144,90.79333,264.73291,110.87176,170.82523,38.97612,30.91807,29.68556,2.02649,37.39264,196.50737,61.37312,63.26148,126.62227,346.65863,120.93713,136.74728,76.03603,6.85165,26.43437,3.74843,13.34637,55.77389,134.31242,26.09393,55.98737,215.82260,174.20831,147.89015,38.74714,4.41628,10.07188,4.54094,14.23818,108.11076,139.78157,65.78275,107.41718,195.18504,121.01097,105.09406,82.45096,4.37008,3.36934
Azovè,Bénin,"Azovè,Bénin",6.9473986,1.7028015,9.91842,58.10791,124.40547,74.72653,77.70656,146.23972,212.39648,144.91881,174.76630,59.16839,37.89289,8.96980,28.00244,42.81699,115.70060,178.56247,90.06520,195.91373,207.02707,192.31804,111.69466,90.30434,30.66060,3.04318,23.06131,46.03341,148.27245,189.61169,120.52709,175.26234,175.12389,206.14000,108.76341,73.71486,23.69593,0.93546,1.11562,41.43810,124.40616,186.99257,64.59823,72.07745,131.13179,222.93195,78.01618,74.43404,16.25357,13.25453,7.19267,32.30555,107.41825,103.17786,70.28620,101.49184,155.25711,154.01053,78.10655,157.47186,42.22210,1.15407,3.19440,34.07871,174.07828,225.14531,76.12930,117.22520,125.52956,194.94930,115.32392,27.79969,24.63904,18.16183,8.43378,54.27367,165.27422,197.88960,105.55647,88.04760,184.61050,112.47504,168.77530,41.89736,33.59028,22.51768,2.02327,25.91363,171.50587,78.11102,91.51955,116.80956,227.83734,120.24092,138.30952,86.50096,8.70290,17.69658,3.34310,9.20421,49.72429,164.04739,41.26006,55.46590,149.55899,161.26820,144.17795,39.74393,4.76799,10.05176,3.96667,9.33813,100.75293,160.69180,90.93284,104.67061,127.67831,116.49989,107.63371,96.11237,4.55042,3.21481
Azowlissè,Bénin,"Azowlissè,Bénin",6.6619066,2.5304416,5.83908,79.21811,168.35905,70.21432,53.97650,160.23581,348.41464,164.37280,170.31844,55.25722,32.33736,17.53120,26.61659,51.30987,134.96237,174.55055,67.44651,241.14156,339.65186,220.58757,90.65390,85.19657,28.57706,5.14954,23.61834,63.78173,181.92021,176.32957,87.47530,215.58713,296.16623,238.75897,95.88221,67.65667,20.62198,1.03165,0.87283,62.85014,139.25877,187.19182,50.37474,90.03194,218.35997,247.56343,82.00732,74.51624,12.51427,25.84205,5.10332,40.71891,110.64335,99.31216,57.03004,124.91969,236.98482,179.95300,75.10100,147.91035,39.00322,1.90088,2.98512,47.67543,206.93254,226.20749,61.89260,145.09042,203.34447,233.62088,121.62572,25.94092,23.32840,31.85436,7.67820,78.79489,198.31657,189.18398,87.19482,107.13886,285.29330,117.19121,171.41068,37.50828,32.34495,42.44709,1.57164,34.97382,210.30840,69.95428,70.92547,146.93712,367.79636,119.54689,131.29366,77.17952,4.37780,36.39015,3.26938,12.81522,58.02244,150.19267,30.09607,61.69769,237.94160,184.59641,143.80043,37.66154,4.96383,12.20488,3.94788,14.51912,114.91989,159.69785,73.13157,123.31167,222.60971,125.37235,105.71039,72.10509,4.45476,4.19113
Badazoui,Bénin,"Badazoui,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Badjoudè,Bénin,"Badjoudè,Bénin",9.7036661,1.4096535,2.76739,27.86217,138.01112,234.08362,322.09857,272.79556,177.90816,98.84602,91.57841,24.28085,5.85987,1.03941,8.14767,5.43631,100.36407,264.48676,354.27463,308.73642,190.73938,159.94278,59.49205,22.59985,2.90410,0.73061,3.13747,22.72727,64.95805,279.69336,335.66815,223.59520,165.20665,162.42717,94.81906,25.41048,2.87997,0.72483,1.22954,9.98960,115.79578,293.94531,269.88263,169.03160,118.85477,135.97777,56.40416,15.47404,9.13449,1.58142,1.48900,1.65539,78.51071,212.33366,201.60794,312.60098,163.85683,108.00085,62.36256,46.97384,8.46285,0.72164,1.60252,20.93956,59.66008,229.66039,249.47310,290.75110,144.26100,146.76382,103.82495,10.44187,1.78530,3.98438,1.35498,26.24541,95.30746,306.11069,341.24341,235.11597,195.71550,130.75543,88.86145,30.70452,4.09341,1.92272,1.23289,3.56672,112.49982,193.08150,311.11249,240.33250,160.93454,113.88887,59.33005,35.15290,0.77823,1.15769,1.53390,2.65775,32.96099,271.17566,236.22171,176.40663,147.04984,111.93897,46.18376,7.43673,1.04445,1.61322,1.22097,3.62976,137.63443,237.16528,228.26315,249.26500,156.01639,95.76777,80.11893,28.28634,0.76564,1.05528
Bagou,Bénin,"Bagou,Bénin",10.8120376,2.7244889,1.00020,5.94317,80.68981,198.60889,313.77618,228.11488,175.49797,63.93990,27.92012,6.20325,2.45021,0.00000,1.16302,1.41438,50.56550,212.66898,305.31415,233.62514,183.68713,151.07901,21.38699,4.29910,1.32342,0.00000,1.00401,3.95650,19.97600,185.56114,345.95364,184.89650,169.80017,117.12572,50.21799,5.38853,1.68528,0.00000,0.94837,1.86477,63.28937,231.43547,275.85587,181.31984,103.93939,85.83751,18.94682,1.94026,3.65534,0.00000,0.94837,0.91240,50.00268,176.29369,220.95972,263.86914,167.10718,90.75483,23.62563,8.78152,2.80583,0.00000,0.95041,3.67617,18.28454,185.11899,218.00658,241.11850,149.25261,128.92088,53.34149,2.05793,1.15261,0.00000,0.94837,5.10332,35.53951,240.64017,346.80069,221.35605,181.49126,118.46178,50.74945,13.24145,1.60847,0.00000,0.94837,0.99219,70.71059,187.07509,284.92795,201.14766,134.43593,97.53279,18.87057,7.53471,0.90220,0.00000,0.95041,0.98849,20.90997,210.15150,260.93542,178.04530,138.70694,63.63305,17.18921,1.39130,0.98120,0.00000,0.94837,1.46366,79.16750,157.80049,235.31013,216.22855,151.29298,70.97222,25.57372,5.21935,0.90220,0.00000
Banamè,Bénin,"Banamè,Bénin",9.30769,2.315834,0.62035,16.69541,120.79582,175.39372,252.30804,207.42259,159.95316,93.38190,80.01685,25.37462,9.16828,3.79032,2.11408,3.84406,87.94385,230.10674,255.29784,262.88315,188.70645,161.45049,46.36578,24.18018,4.72725,1.21277,0.89524,8.44765,66.62035,234.18004,266.04596,197.79439,163.18729,165.54422,71.97258,23.59220,4.44738,1.01884,0.23666,6.30133,103.04720,247.84190,212.88312,124.17393,108.12891,138.41624,48.26421,18.15412,10.54710,7.14947,0.31922,2.01305,74.39053,159.50856,169.46104,229.62915,155.86067,96.56291,49.22564,45.13126,11.87857,1.01884,0.35344,10.87628,62.07848,214.56819,202.75911,234.71808,138.65720,143.64961,92.06461,8.01461,3.20384,15.10184,0.26033,13.97600,82.15694,270.51740,271.14075,193.23170,179.21138,119.22808,88.65658,26.63836,5.95185,8.72677,0.25380,2.15499,113.30104,156.93475,251.53027,198.83405,159.28627,111.12511,52.25893,35.68944,0.74334,4.86911,0.25629,1.60590,34.76487,222.44334,176.41002,133.95752,135.92238,106.14899,46.75080,7.69077,1.33313,5.46812,0.23666,1.17256,106.43774,194.49374,205.96631,211.16403,139.80696,85.46152,71.85600,24.93644,0.74334,2.80431
Banigbé,Bénin,"Banigbé,Bénin",6.8988423,2.6499501,5.89573,85.43047,177.46690,82.57818,65.76263,164.95419,306.81207,156.02261,171.98682,55.43557,33.01443,15.03602,29.97901,44.17963,135.05206,194.08240,83.57523,249.03441,309.15710,212.30803,88.34677,81.65627,29.68849,4.53196,23.67853,61.15969,181.30666,193.30695,103.47153,216.36433,264.22186,232.37617,103.91374,63.80241,23.05073,1.08621,1.12528,62.27128,140.04916,205.02719,63.73633,94.54817,192.96510,230.31117,87.98466,71.98114,15.11354,23.32008,4.56082,35.50865,108.93327,110.51517,69.16025,134.45433,208.93098,167.82341,80.90704,142.53372,41.11840,2.12582,3.33896,47.08655,199.83864,243.39508,76.73450,158.10973,183.88771,220.45497,133.71220,25.84626,23.65486,29.48981,7.21956,79.19089,198.70212,210.40675,108.65829,114.01703,253.53156,114.53574,179.20375,36.26675,34.58808,38.98096,1.69939,31.94848,208.55069,81.38220,90.02322,153.18140,315.32642,111.77760,133.37463,79.07127,3.34697,31.20730,3.42976,12.23748,56.89596,166.66136,40.08841,63.51353,213.42432,176.53400,145.70294,35.39365,5.52382,11.80671,4.05348,13.76281,117.54018,174.94057,89.67670,133.61725,200.06705,120.27639,112.41491,70.44406,4.68261,4.12651
Banigbé,Bénin,"Banigbé,Bénin",6.8988423,2.6499501,5.89573,85.43047,177.46690,82.57818,65.76263,164.95419,306.81207,156.02261,171.98682,55.43557,33.01443,15.03602,29.97901,44.17963,135.05206,194.08240,83.57523,249.03441,309.15710,212.30803,88.34677,81.65627,29.68849,4.53196,23.67853,61.15969,181.30666,193.30695,103.47153,216.36433,264.22186,232.37617,103.91374,63.80241,23.05073,1.08621,1.12528,62.27128,140.04916,205.02719,63.73633,94.54817,192.96510,230.31117,87.98466,71.98114,15.11354,23.32008,4.56082,35.50865,108.93327,110.51517,69.16025,134.45433,208.93098,167.82341,80.90704,142.53372,41.11840,2.12582,3.33896,47.08655,199.83864,243.39508,76.73450,158.10973,183.88771,220.45497,133.71220,25.84626,23.65486,29.48981,7.21956,79.19089,198.70212,210.40675,108.65829,114.01703,253.53156,114.53574,179.20375,36.26675,34.58808,38.98096,1.69939,31.94848,208.55069,81.38220,90.02322,153.18140,315.32642,111.77760,133.37463,79.07127,3.34697,31.20730,3.42976,12.23748,56.89596,166.66136,40.08841,63.51353,213.42432,176.53400,145.70294,35.39365,5.52382,11.80671,4.05348,13.76281,117.54018,174.94057,89.67670,133.61725,200.06705,120.27639,112.41491,70.44406,4.68261,4.12651
Banikoara,Bénin,"Banikoara,Bénin",11.2934532,2.435696,0.95976,4.26956,69.83672,184.41982,307.64688,217.03461,161.13608,54.89242,26.86913,4.41670,1.08769,0.00000,1.97126,1.57171,39.21163,190.30917,304.40625,220.91924,172.46909,123.97652,14.62624,3.24759,0.64788,0.00000,0.99229,4.28022,12.62658,159.72662,342.32761,195.41980,155.35840,91.49141,38.42332,4.54404,0.76938,0.00000,0.63025,1.55714,48.21532,211.70575,271.37997,190.95827,97.68476,67.83798,11.61328,1.47028,1.57630,0.00000,0.63025,1.20901,48.69523,169.44360,229.54636,270.50766,180.20773,89.04238,18.16772,6.26348,1.19465,0.00000,0.65924,3.29788,10.27882,172.89494,217.92430,226.02711,134.99518,102.42538,56.29514,1.77439,0.63334,0.00000,0.63025,4.20695,27.90752,221.63885,345.56104,220.37241,178.14566,103.24258,35.81298,10.29730,0.76938,0.00000,0.63025,1.28455,60.57167,181.67493,260.66718,188.69543,132.23042,81.42049,12.99906,4.92065,0.58713,0.00000,0.65924,1.20901,14.49406,198.92253,253.37299,187.00034,141.74612,52.38213,9.98132,1.29455,0.58713,0.00000,0.63025,2.87589,57.60465,146.59174,227.01492,207.84259,147.97797,54.89481,21.63307,2.77579,0.58713,0.00000
